0.0,1.0,1.0,0.0,0.0,1.0,1.0
0.05,0.998594807192278,0.9985948126875861,0.001405192807721725,0.0014051873124132867,0.9999999999999997,0.9999999999999991
0.1,0.9943918947061768,0.9943919165770285,0.005608105293823031,0.005608083422971287,0.9999999999999999,0.9999999999999998
0.15,0.9874291080027527,0.9874291568018766,0.012570891997247395,0.012570843198123556,1.0000000000000002,1.0
0.2,0.9777690176605168,0.9777691034067625,0.02223098233948387,0.0222308965932369,1.0000000000000007,0.9999999999999999
0.25,0.9654981707737803,0.965498302763148,0.034501829226219506,0.034501697236853895,0.9999999999999998,1.0000000000000016
0.3,0.950726061026346,0.9507262476662333,0.049273938973654556,0.04927375233376882,1.0000000000000007,1.000000000000002
0.35,0.9335838349818179,0.9335840836533608,0.06641616501818201,0.0664159163466394,0.9999999999999998,1.0
0.4,0.9142227563470597,0.9142230732991481,0.08577724365294014,0.08577692670085335,0.9999999999999999,1.000000000000001
0.45,0.892812453624378,0.8928128439015895,0.10718754637562208,0.10718715609841076,1.0,1.0
0.5,0.869538979591006,0.8695394469963471,0.13046102040899368,0.13046055300365214,0.9999999999999997,0.9999999999999994
0.55,0.8446027133737695,0.8446032604656304,0.1553972866262306,0.1553967395343711,1.0,1.0000000000000016
0.6,0.8182161374892297,0.8182167656107036,0.18178386251077017,0.1817832343892973,0.9999999999999998,1.0000000000000009
0.65,0.7906015230861037,0.7906022324236537,0.20939847691389643,0.20939776757634793,0.9999999999999999,1.0000000000000013
0.7,0.7619885567718646,0.7619893464392734,0.23801144322813508,0.2380106535607269,0.9999999999999997,1.0000000000000004
0.75,0.7326119418655914,0.7326128100084477,0.26738805813440897,0.2673871899915523,1.0000000000000004,1.0
0.8,0.702709005749861,0.7027099496653042,0.2972909942501387,0.29729005033469763,0.9999999999999998,1.000000000000002
0.85,0.6725173432674734,0.6725183595336806,0.32748265673252785,0.3274816404663231,1.000000000000001,1.0000000000000038
0.9,0.6422725239077568,0.6422736085176743,0.3577274760922439,0.357726391482328,1.0000000000000009,1.0000000000000027
0.95,0.6122058879445098,0.6122070364386035,0.38779411205549014,0.38779296356139925,0.9999999999999999,1.0000000000000027
1.0,0.582542453819493,0.5825436614127287,0.4174575461805064,0.4174563385872749,0.9999999999999994,1.0000000000000029
1.05,0.5534989560089281,0.5535002177078565,0.44650104399107177,0.44649978229214604,1.0,1.0000000000000029
1.1,0.5252820294591464,0.5252833401657533,0.4747179705408539,0.47471665983425093,1.0000000000000002,1.000000000000004
1.15,0.49808655351898135,0.4980879081186497,0.5019134464810184,0.5019120918813563,0.9999999999999999,1.000000000000006
1.2,0.4720941652091109,0.4720955586411799,0.5279058347908892,0.5279044413588272,1.0,1.0000000000000073
1.25,0.44747194872022744,0.4474733760301866,0.5525280512797716,0.5525266239698192,0.999999999999999,1.000000000000006
1.3,0.4243713052781404,0.424372761651786,0.5756286947218597,0.5756272383482225,1.0,1.0000000000000084
1.35,0.40292700499762785,0.4029284857775932,0.5970729950023719,0.5970715142224166,0.9999999999999998,1.0000000000000095
