time_fs,population_site_1,population_site_2,population_site_3,population_site_4,population_site_5,trace,max_rank,mean_rank
74.0,0.29176431914311396,0.26442607140780844,0.08407498294190516,0.08627946631220118,0.2734552933437138,1.0000001330934631,33,18.77777777777778
75.0,0.2714556298821153,0.27051336098552836,0.08836232388987937,0.09018788072283115,0.27948093949329966,1.0000001349183736,32,18.38888888888889
76.0,0.2556260065083064,0.27319343244870736,0.09409993499975526,0.09537551733088619,0.28170524550228826,1.000000136734665,31,18.22222222222222
77.0,0.2448933490438328,0.27205334878107607,0.10118334895959427,0.10199890506042407,0.2798711867528918,1.0000001385425394,31,17.944444444444443
78.0,0.2395853905832456,0.26718651302796836,0.10950437134602894,0.10965687079837587,0.27406699464223155,1.000000140342572,31,17.88888888888889
79.0,0.23909066933574252,0.259019161782327,0.11865145124938166,0.11837020744697581,0.2648686523764792,1.0000001421356264,31,17.88888888888889
80.0,0.24325697633755736,0.24801324382407336,0.1284546549386827,0.12758996436674855,0.25268530451126,1.0000001439230422,31,17.88888888888889
81.0,0.2509435365119185,0.2346628193070538,0.13850943432694776,0.137393348260507,0.2384910073552473,1.0000001457063954,31,17.88888888888889
82.0,0.2610782658990333,0.2200994069942691,0.1484621828455669,0.14719911746732073,0.22316117433632793,1.0000001474872395,30,17.833333333333332
83.0,0.27214874785910664,0.20511551434145275,0.15823549646604154,0.1569531872280952,0.20754720342811198,1.0000001492675317,30,17.833333333333332
84.0,0.28272319096162696,0.19067075579412676,0.1676962293512643,0.16642297650722448,0.19248699848994055,1.0000001510489018,30,17.666666666666668
85.0,0.2917638142522978,0.17737749187185134,0.17668741488545747,0.1756170059326381,0.17855442594602677,1.0000001528329936,30,17.666666666666668
86.0,0.2987091619654305,0.1655139091143186,0.18516078597594623,0.18444230406181725,0.16617399355900894,1.0000001546212398,30,17.72222222222222
87.0,0.3026787489969176,0.1555579636124525,0.19310987899810117,0.1928732385785352,0.15578032628386687,1.000000156414594,29,17.666666666666668
88.0,0.3034958789098273,0.14744953678519643,0.20065102304917717,0.20100177589101648,0.1474019436341428,1.0000001582140823,29,17.666666666666668
89.0,0.3009782131609745,0.14122113614508672,0.20783082325368676,0.20894331871523994,0.1410266688009284,1.000000160020637,29,17.61111111111111
90.0,0.2952397779129131,0.13670456650131077,0.2149516990513524,0.2167994803074609,0.13630463811554813,1.0000001618333045,29,17.27777777777778
91.0,0.2868789874257087,0.1335929569662447,0.22195897374446868,0.22440306752207295,0.13316617804943934,1.0000001636526539,29,17.166666666666668
92.0,0.27596871589112965,0.13166758966179457,0.2290400362748677,0.23196121492659197,0.13136260877980002,1.0000001654789052,29,18.055555555555557
93.0,0.2631904370848354,0.13085360232634843,0.23619922902401932,0.2392915558381822,0.13046534309240176,1.000000167310506,29,18.055555555555557
94.0,0.24919934145735986,0.13083587324278337,0.24323174474375112,0.2463297065834664,0.13040350317430852,1.0000001691463896,29,18.22222222222222
95.0,0.23445132497841115,0.13144893380514214,0.2500984977932955,0.25307610413507975,0.13092531032807325,1.0000001709847206,28,17.77777777777778
96.0,0.2193316579475974,0.13258277745898903,0.2566549772025839,0.25939064859275673,0.132040111677774,1.0000001728244206,28,17.72222222222222
97.0,0.20437034283000818,0.13417119314397594,0.26282105755804586,0.2651155167377131,0.1335220644493911,1.0000001746638552,28,17.72222222222222
98.0,0.18977798866398596,0.13611408880964262,0.2685528570741797,0.27016301233014106,0.13539222967883172,1.0000001765015027,28,17.666666666666668
99.0,0.17583942883348835,0.13819961077643764,0.27379363519775746,0.27459209786319155,0.1375754057206896,1.0000001783362857,28,17.61111111111111
100.0,0.1627426249818646,0.14055164322952085,0.2783916768775472,0.27823084275446086,0.14008339237918613,1.0000001801672993,28,17.88888888888889
101.0,0.1508775123878369,0.1430075866714869,0.2822998454731968,0.28108136134800377,0.14273387616787395,1.0000001819931201,28,17.5
102.0,0.14047800319433607,0.1454930888702391,0.28550691967798536,0.2830664737182667,0.1454556984081018,1.0000001838136507,28,17.333333333333332
103.0,0.1315614416647576,0.14787073373677043,0.2880453629642907,0.2844072467474742,0.14811540056102382,1.0000001856190375,27,16.38888888888889
104.0,0.12440149316024353,0.14988008493458307,0.2899020693793,0.2853109171607779,0.1505056228401614,1.000000187419786,27,16.27777777777778
105.0,0.11909103763158854,0.15148563533194115,0.2913540540603443,0.28577242361217764,0.15229703864576657,1.0000001892265404,28,17.166666666666668
106.0,0.11576079972988233,0.15230292291976982,0.2924292211555127,0.28610484085930593,0.15340240642060002,1.0000001910297918,28,17.11111111111111
107.0,0.11441107806613326,0.1523889240336739,0.2932460391926079,0.28633769641598206,0.15361645517779302,1.0000001928309097,28,17.055555555555557
108.0,0.11490314498923455,0.1516715367039578,0.2938721041746564,0.2866358808619463,0.1529175279562902,1.0000001946308055,28,17.0
109.0,0.1170020247695878,0.15021104932328275,0.29436442634761745,0.28710553926912746,0.15131715677627297,1.0000001964306078,28,17.0
110.0,0.12046864333645206,0.14805779123696566,0.29477147751462496,0.28778551052225526,0.14891677567625639,1.0000001982312736,28,16.88888888888889
111.0,0.12483231846936838,0.14553437245935194,0.2950538540911385,0.28852709678657995,0.14605255828291516,1.0000002000340742,28,17.0
112.0,0.13011676330046862,0.14279410592243688,0.2950980315165302,0.2891881116872902,0.14280318946813192,1.0000002018395784,28,16.88888888888889
113.0,0.13587825212709098,0.13997564355473482,0.29485731883088545,0.28982175870710936,0.13946723048374196,1.0000002036482842,28,16.944444444444443
114.0,0.14176818032391583,0.1374624010034008,0.29425615831093405,0.29016762245437916,0.13634584342336328,1.0000002054607147,28,16.944444444444443
115.0,0.14752645798063663,0.1354444017175444,0.2932109900234478,0.29001165480766156,0.13380670280294193,1.0000002072769558,28,16.833333333333332
116.0,0.1529524601990701,0.13428842622373569,0.29143842469415343,0.2891725919571479,0.1321483060779146,1.0000002090967421,28,16.944444444444443
117.0,0.15781428021566582,0.13420302746597043,0.2889744445823833,0.287426015604962,0.13158244310610315,1.0000002109198067,28,17.0
118.0,0.16199841707196425,0.13539680565239917,0.28552630479486746,0.2847058426651145,0.13237284261634455,1.0000002127454124,28,17.055555555555557
119.0,0.16551365151213326,0.1379569340909016,0.28110243849645916,0.28087058825420863,0.13455660227437446,1.000000214572798,28,17.055555555555557
120.0,0.16859837203668052,0.14179725912667376,0.27571957842494166,0.2758520881513103,0.13803291871670806,1.0000002164010346,28,17.055555555555557
121.0,0.17138171308331168,0.14686750888552177,0.26928189872283775,0.26968978112943087,0.14277931646342887,1.0000002182292522,28,17.0
