-200.0,0.0,4.339359769681436,0.0
-159.95995995995995,0.0,6.248132439663525,0.0
-143.94394394394394,0.0,4.421716352872012,0.0
-113.51351351351352,0.0,10.977515197468035,0.0
-83.08308308308308,0.0,12.758603760210873,0.0
-53.453453453453456,0.0,20.600222195776052,0.0
-25.025025025025027,0.0,22.941259318444672,0.0
0.20020020020020024,0.0,34.24076220005919,0.0
37.83783783783784,0.0,30.316531552203156,0.0
53.053053053053056,0.0,4.187136139071364,0.0
83.48348348348348,0.0,20.456666837825356,0.0
114.31431431431432,0.0,10.177401487698273,0.0
144.74474474474474,0.0,11.889462641098767,0.0
175.97597597597598,0.0,4.397374920100391,0.0
200.0,0.0,7.236042417332131,0.0
