0.0,1.0,0.0
0.5,0.9999964518830571,3.5481169428778673e-6
1.0,0.9999858078476186,1.4192152381457515e-5
1.5,0.9999680688397524,3.193116024761537e-5
2.0,0.9999432364359381,5.676356406196884e-5
2.5,0.9999113128426415,8.868715735856174e-5
3.0,0.9998723008957348,0.00012769910426537232
3.5,0.9998262040597594,0.00017379594024064042
4.0,0.9997730264270351,0.0002269735729649098
4.5,0.9997127727166115,0.000287227283388581
5.0,0.9996454482730653,0.00035455172693467146
5.5,0.9995710590651437,0.0004289409348563804
6.0,0.999489611684251,0.0005103883157489598
6.5,0.9994011133427846,0.0005988866572152958
7.0,0.9993055718723154,0.00069442812768451
7.5,0.9992029957216172,0.0007970042783827959
8.0,0.9990933939545443,0.0009066060454556161
8.5,0.9989767762477596,0.001023223752240289
9.0,0.9988531528883119,0.0011468471116879127
9.5,0.9987225347710664,0.0012774652289334776
10.0,0.998584933395987,0.0014150666040129384
10.5,0.998440360865274,0.0015596391347259299
11.0,0.9982888298803573,0.001711170119642729
11.5,0.998130353738746,0.001869646261253984
12.0,0.9979649463307384,0.0020350536692616506
12.5,0.9977926221359906,0.0022073778640095045
13.0,0.9976133962199486,0.0023866037800515157
13.5,0.9974272842301438,0.002572715769856305
14.0,0.9972343023923543,0.002765697607645828
14.5,0.9970344675066337,0.002965532493366361
15.0,0.9968277969432103,0.003172203056789808
15.5,0.996614308638257,0.0033856913617432605
16.0,0.9963940210895356,0.0036059789104647116
16.5,0.9961669533519175,0.003833046648082737
17.0,0.9959331250327823,0.0040668749672179115
17.5,0.9956925562872965,0.004307443712703677
18.0,0.9954452678135759,0.004554732186424315
18.5,0.9951912808477327,0.004808719152267636
19.0,0.9949306171588103,0.005069382841189948
19.5,0.9946632990436094,0.005336700956390802
20.0,0.9943893493214051,0.00561065067859501
20.5,0.9941087913285607,0.005891208671439341
21.0,0.9938216489130387,0.006178351086961308
21.5,0.9935279464288126,0.006472053571187376
22.0,0.9932277087301821,0.006772291269817938
22.5,0.9929209611659937,0.0070790388340063225
23.0,0.9926077295737709,0.007392270426229117
23.5,0.992288040273755,0.007711959726245018
24.0,0.9919619200628605,0.008038079937139436
24.5,0.991629396208548,0.008370603791452024
25.0,0.9912904964426157,0.008709503557384327
25.5,0.9909452489549154,0.009054751045084653
26.0,0.9905936823869927,0.009406317613007356
26.5,0.9902358258256564,0.009764174174343613
27.0,0.9898717087964791,0.01012829120352082
27.5,0.9895013612572322,0.010498638742767716
28.0,0.9891248135912577,0.010875186408742335
28.5,0.9887420966007802,0.011257903399219837
29.0,0.9883532415001627,0.011646758499837383
29.5,0.9879582799091069,0.01204172009089308
30.0,0.9875572438458038,0.012442756154196115
30.5,0.9871501657200348,0.012849834279965187
31.0,0.9867370783262276,0.013262921673772316
31.5,0.9863180148364707,0.013681985163529153
32.0,0.985893008793487,0.014106991206512928
32.5,0.9854620941035708,0.014537905896429129
33.0,0.9850253050294919,0.014974694970508122
33.5,0.9845826761833674,0.015417323816632795
34.0,0.9841342425195058,0.015865757480494486
34.5,0.983680039327226,0.01631996067277434
35.0,0.9832201022236531,0.016779897776347343
35.5,0.9827544671464942,0.017245532853506246
36.0,0.9822831703467978,0.017716829653202672
36.5,0.9818062483816976,0.01819375161830271
37.0,0.9813237381071461,0.01867626189285423
37.5,0.980835676670637,0.0191643233293634
38.0,0.9803421015039228,0.01965789849607762
38.5,0.9798430503157279,0.020156949684272424
39.0,0.9793385610844606,0.02066143891553969
39.5,0.9788286720509256,0.021171327949074652
40.0,0.9783134217110411,0.021686578288959233
40.5,0.9777928488085611,0.022207151191439227
41.0,0.9772669923278074,0.0227330076721929
41.5,0.9767358914864116,0.02326410851358863
42.0,0.9761995857280711,0.0238004142719292
42.5,0.9756581147153198,0.02434188528468052
43.0,0.9751115183223179,0.02488848167768238
43.5,0.9745598366276611,0.025440163372339113
44.0,0.9740031099072122,0.025996890092787946
44.5,0.9734413786269573,0.02655862137304283
45.0,0.9728746834358885,0.027125316564111733
45.5,0.972303065158915,0.02769693484108529
46.0,0.9717265647898055,0.028273435210194785
46.5,0.9711452234841628,0.028854776515837507
47.0,0.9705590825524327,0.029440917447567532
47.5,0.9699681834529502,0.03003181654705009
48.0,0.9693725677850228,0.030627432214977598
48.5,0.9687722772820546,0.031227722717945685
49.0,0.968167353804713,0.03183264619528731
49.5,0.9675578393341369,0.032442160665863425
50.0,0.9669437759651919,0.033056224034808394
50.5,0.9663252058997716,0.03367479410022868
51.0,0.9657021714401471,0.03429782855985316
51.5,0.9650747149823667,0.03492528501763355
52.0,0.9644428790097067,0.03555712099029354
52.5,0.9638067060861751,0.03619329391382518
53.0,0.9631662388500691,0.03683376114993108
53.5,0.9625215200075891,0.03747847999241124
54.0,0.9618725923265071,0.0381274076734931
54.5,0.9612194986298966,0.03878050137010361
55.0,0.9605622817899181,0.03943771821008223
55.5,0.9599009847216667,0.040099015278333545
56.0,0.9592356503770818,0.04076434962291852
56.5,0.958566321738917,0.04143367826108336
57.0,0.9578930418147755,0.04210695818522487
57.5,0.9572158536312089,0.04278414636879147
58.0,0.9565348002278815,0.04346519977211884
58.5,0.955849924651801,0.04415007534819944
59.0,0.9551612699516154,0.044838730048385
59.5,0.9544688791719792,0.04553112082802117
60.0,0.9537727953479866,0.046227204652013736
60.5,0.9530730614996747,0.04692693850032555
61.0,0.9523697206265966,0.047630279373403576
61.5,0.9516628157024648,0.04833718429753547
62.0,0.9509523896698652,0.04904761033013509
62.5,0.9502384854350439,0.049761514564956456
63.0,0.9495211458627647,0.05047885413723551
63.5,0.9488004137712407,0.05119958622875948
64.0,0.9480763319271368,0.051923668072863235
64.5,0.9473489430406477,0.052651056959352315
65.0,0.9466182897606477,0.05338171023935233
65.5,0.9458844146699155,0.054115585330084426
66.0,0.9451473602804334,0.0548526397195665
66.5,0.9444071690287599,0.055592830971239994
67.0,0.9436638832714777,0.0563361167285221
67.5,0.9429175452807166,0.05708245471928312
68.0,0.9421681972397508,0.05783180276024896
68.5,0.941415881238671,0.058584118761328664
69.0,0.940660639270133,0.05933936072986681
69.5,0.9399025132251789,0.06009748677482093
70.0,0.9391415448891361,0.060858455110863824
70.5,0.9383777759375892,0.061622224062410844
71.0,0.9376112479324278,0.06238875206757224
71.5,0.9368420023179694,0.06315799768203065
72.0,0.9360700804171562,0.06392991958284379
72.5,0.9352955234278273,0.06470447657217272
73.0,0.9345183724190644,0.06548162758093559
73.5,0.9337386683276131,0.06626133167238712
74.0,0.9329564519543758,0.06704354804562433
74.5,0.9321717639609817,0.06782823603901843
75.0,0.9313846448664268,0.06861535513357331
75.5,0.9305951350437891,0.06940486495621093
76.0,0.9298032747170161,0.0701967252829839
76.5,0.9290091039577842,0.07099089604221571
77.0,0.9282126626824312,0.07178733731756877
77.5,0.9274139906489591,0.07258600935104087
78.0,0.9266131274541096,0.07338687254589034
78.5,0.9258101125305095,0.07418988746949047
79.0,0.9250049851438865,0.07499501485611342
79.5,0.9241977843903556,0.0758022156096443
80.0,0.923388549193774,0.07661145080622592
80.5,0.9225773183031655,0.07742268169683444
81.0,0.9217641302902131,0.07823586970978677
81.5,0.9209490235468198,0.07905097645318007
82.0,0.920132036282736,0.07986796371726393
82.5,0.9193132065232541,0.08068679347674582
83.0,0.9184925721069696,0.08150742789303037
83.5,0.9176701706836068,0.08232982931639307
84.0,0.9168460397119108,0.08315396028808905
84.5,0.9160202164576025,0.08397978354239737
85.0,0.915192737991398,0.08480726200860171
85.5,0.9143636411870917,0.085636358812908
86.0,0.9135329627197004,0.08646703728029936
86.5,0.9127007390636702,0.08729926093632959
87.0,0.9118670064911446,0.08813299350885523
87.5,0.9110318010702924,0.08896819892970739
88.0,0.9101951586636959,0.08980484133630369
88.5,0.9093571149267985,0.0906428850732011
89.0,0.908517705306409,0.09148229469359054
89.5,0.9076769650392658,0.09232303496073367
90.0,0.9068349291506567,0.09316507084934271
90.5,0.9059916324530954,0.09400836754690403
91.0,0.9051471095450533,0.09485289045494626
