0.0,1.0,0.0,1.0
2.0,0.9999444503936515,5.554960634663595e-5,0.9999999999999981
4.0,0.9997910190475672,0.0002089809524288162,0.9999999999999953
6.0,0.9995706208570238,0.0004293791429687437,0.9999999999999929
8.0,0.999314647682169,0.0006853523178218393,0.9999999999999909
10.0,0.9990440812593994,0.0009559187405892111,0.9999999999999887
12.0,0.9987690735700848,0.0012309264299060173,0.9999999999999902
14.0,0.9984932055929152,0.001506794407073492,0.999999999999988
16.0,0.9982175887027419,0.0017824112972455377,0.9999999999999861
18.0,0.9979424308034256,0.002057569196559676,0.9999999999999853
20.0,0.9976676813981123,0.0023323186018765207,0.9999999999999887
22.0,0.9973934999702585,0.0026065000297293,0.9999999999999885
24.0,0.9971204780763147,0.002879521923674829,0.9999999999999899
26.0,0.9968507504177732,0.003149249582216662,0.9999999999999891
28.0,0.9965915542929236,0.003408445707065583,0.9999999999999896
30.0,0.9963592430531814,0.0036407569468080514,0.9999999999999891
32.0,0.9961771163071993,0.003822883692788814,0.9999999999999882
34.0,0.9960661823720245,0.0039338176279661696,0.9999999999999913
36.0,0.9960329442023201,0.003967055797671659,0.9999999999999913
38.0,0.9960665601510933,0.003933439848899932,0.9999999999999933
40.0,0.9961468243560009,0.003853175643993275,0.9999999999999943
42.0,0.9962550167100165,0.0037449832899812694,0.9999999999999978
44.0,0.9963785329917169,0.003621467008280934,0.9999999999999976
46.0,0.9965119100640818,0.0034880899359164518,0.9999999999999982
48.0,0.9966526199528212,0.003347380047177054,0.9999999999999987
50.0,0.9967984290581129,0.003201570941889167,1.000000000000002
52.0,0.996947218542317,0.003052781457685393,1.0000000000000033
54.0,0.9970964681459873,0.0029035318540168034,1.0000000000000044
56.0,0.9972438925212996,0.0027561074787040498,1.0000000000000036
58.0,0.997386378200711,0.002613621799291604,1.0000000000000027
60.0,0.9975205135025027,0.0024794864974976133,0.9999999999999996
62.0,0.9976413607126219,0.002358639287377447,0.9999999999999998
64.0,0.9977397469408755,0.0022602530591230253,0.999999999999998
66.0,0.9978031777217515,0.0021968222782457886,0.9999999999999984
68.0,0.9978202417215831,0.0021797582784154118,0.9999999999999982
70.0,0.9977872583694801,0.002212741630517475,0.9999999999999973
72.0,0.9977115108547135,0.0022884891452831183,0.9999999999999967
74.0,0.9976075169788905,0.002392483021103851,0.9999999999999951
76.0,0.9974894490977565,0.0025105509022365262,0.999999999999993
78.0,0.9973689215261966,0.0026310784737968653,0.999999999999993
80.0,0.9972548400965706,0.0027451599034184915,0.9999999999999892
82.0,0.9971512149717491,0.0028487850282426295,0.9999999999999926
84.0,0.997061138093816,0.0029388619061750123,0.9999999999999918
86.0,0.9969835548735431,0.003016445126449637,0.9999999999999931
88.0,0.9969143515418888,0.003085648458102474,0.9999999999999909
90.0,0.9968481469088873,0.003151853091102868,0.9999999999999909
92.0,0.9967765576116574,0.003223442388332001,0.9999999999999902
94.0,0.9966951620928298,0.0033048379071591054,0.9999999999999889
96.0,0.99660098206867,0.0033990179313196445,0.9999999999999899
98.0,0.9964946055366749,0.003505394463318392,0.9999999999999932
100.0,0.9963806491833228,0.003619350816670331,0.9999999999999936
